10	1948	3	23	6	40	237.5	280.53	195.07	201.6	15.1	5.5	8.7
10	1948	3	23	12	37.5	237.5	261.71	139.56	221.38	22.4	7.4	5.9
10	1948	3	23	18	40	237.5	366.53	300.78	209.46	15.6	6.3	11.8
10	1948	3	24	0	37.5	237.5	456.82	361.66	279.08	23.1	8.8	12.2
10	1948	3	24	6	37.5	237.5	256.92	200.67	160.44	17	8.2	7.8
11	1948	3	28	18	35	240	258.29	206.12	155.64	16.2	6.1	9.8
11	1948	3	29	0	32.5	242.5	307.9	85.24	295.87	21.2	7.4	1.9
11	1948	3	29	6	30	245	345.45	-30.95	344.06	22.1	6.1	-3.6
11	1948	3	29	12	30	245	410.9	13.7	410.67	25.8	8.7	-2.1
11	1948	3	29	18	32.5	242.5	408.57	134.76	385.7	23	10.8	4.3
11	1948	3	30	0	30	245	473.91	37.65	472.41	29.4	6	-1.3
11	1948	3	30	6	30	245	518.65	12.84	518.49	28.9	7.8	-1
11	1948	3	30	12	30	245	475.57	13.91	475.37	25.7	10.2	-2.8
11	1948	3	30	18	27.5	247.5	494.5	2.92	494.5	28.8	3.9	-1.9
11	1948	3	31	0	27.5	247.5	484.48	-56.55	481.17	25.6	4.8	-3
11	1948	3	31	6	25	252.5	443.48	59.35	439.49	20.7	4.3	3.3
11	1948	3	31	12	25	252.5	408.85	72.96	402.28	21.1	2.6	3.3
11	1948	3	31	18	25	252.5	463.8	-38.28	462.22	19.9	5.6	0
11	1948	4	1	0	22.5	255	525.59	12.91	525.43	18.6	9	1.9
12	1948	4	4	0	27.5	247.5	383.02	-18.23	382.58	29.5	4.6	-0.7
12	1948	4	4	6	30	245	435.5	92.07	425.65	27.3	8.8	4
12	1948	4	4	12	30	245	428.97	73.77	422.58	27.4	9.2	2.1
12	1948	4	4	18	30	245	386.41	85.59	376.81	26.7	6.8	0.5
12	1948	4	5	0	30	245	368.85	2.95	368.84	26.6	6.2	-1.1
12	1948	4	5	6	30	245	286.01	55.67	280.54	22.2	6.7	3.1
12	1948	4	5	12	27.5	247.5	257.54	-18.18	256.9	25.5	5.6	-0.6
13	1948	4	9	18	35	240	325.01	168.68	277.82	24.2	3.9	5.2
13	1948	4	10	0	35	240	421.25	196.88	372.41	23.8	6	5
13	1948	4	10	6	35	240	469.1	152.38	443.66	24	10	3.3
13	1948	4	10	12	32.5	242.5	467.32	45.35	465.12	23.5	12.6	-1
13	1948	4	10	18	32.5	242.5	438.62	21.51	438.09	24.1	8.3	-2.7
13	1948	4	11	0	32.5	242.5	484.72	12.52	484.56	22.2	9.9	0.1
13	1948	4	11	6	32.5	242.5	587.86	14.37	587.69	24.7	14.4	-0.2
13	1948	4	11	12	32.5	242.5	632.82	39.12	631.61	26.7	13.4	-2.5
13	1948	4	11	18	30	245	600.59	49.58	598.54	28.9	9.5	-0.1
13	1948	4	12	0	30	245	606.66	-33.14	605.76	27	12.2	-3.4
13	1948	4	12	6	30	245	353.92	-91.23	341.96	19.2	8.7	-5.2
13	1948	4	12	12	27.5	247.5	409.98	-50.78	406.82	25.2	6.7	-0.3
13	1948	4	12	18	27.5	247.5	367.79	-61.99	362.53	23.6	7.6	-2.4
13	1948	4	13	0	25	252.5	363.06	-25.63	362.15	18.4	9.8	-0.5
14	1948	4	14	0	37.5	237.5	401.89	334.36	222.98	26.6	5.6	11.8
14	1948	4	14	6	37.5	237.5	473.16	403.62	246.92	28.9	6.5	14.2
14	1948	4	14	12	37.5	237.5	481.61	417.9	239.39	31.7	6	14.2
14	1948	4	14	18	37.5	237.5	527.55	483.41	211.23	28.3	5.8	15.3
14	1948	4	15	0	37.5	237.5	534.55	472.63	249.72	31.4	5.9	13
14	1948	4	15	6	42.5	237.5	364.8	346.01	115.58	18.9	4.5	10.9
14	1948	4	15	12	37.5	237.5	309.28	234.57	201.57	25.4	6.2	8.8
14	1948	4	15	18	40	237.5	302.14	280.89	111.3	17.7	2.9	11.3
15	1948	4	23	12	30	245	251.7	-66.54	242.75	15.2	11.2	-2.8
15	1948	4	23	18	30	245	333.55	-87.89	321.76	16.2	12.4	-5.6
15	1948	4	24	0	25	252.5	342.28	51.58	338.37	17.1	8.5	3
16	1948	4	24	12	37.5	237.5	274.02	-247.69	117.21	18.4	1.4	-7.2
16	1948	4	24	18	42.5	237.5	301.77	-41.38	298.92	17.6	7.7	4.9
16	1948	4	25	0	42.5	237.5	483.64	-41.59	481.85	18.4	14.1	2
16	1948	4	25	6	40	237.5	348.05	-129.11	323.22	18.1	8.7	-2
16	1948	4	25	12	37.5	237.5	327.09	-235.33	227.18	22.9	6.4	-8.5
16	1948	4	25	18	37.5	237.5	300.46	-228.04	195.63	18.8	5.6	-11.3
16	1948	4	26	0	37.5	237.5	284.12	-200	201.8	15.9	7.6	-12.2
16	1948	4	26	6	37.5	237.5	295.74	-200.03	217.84	17.8	6.1	-10.5
16	1948	4	26	12	37.5	237.5	299.15	-176.6	241.46	19.8	6.4	-7.1
16	1948	4	26	18	37.5	237.5	396.72	-131.66	374.24	22.6	9.9	-4.3
16	1948	4	27	0	37.5	237.5	363.28	-54.19	359.21	22.1	10.5	-2.5
16	1948	4	27	6	35	240	264.61	22.16	263.68	20.3	9.6	0.1
16	1948	4	27	12	35	240	252.35	60.58	244.98	23.3	7.3	0.8
16	1948	4	27	18	37.5	237.5	272.19	164.81	216.62	20.4	6.8	4.5
17	1948	5	3	12	45	237.5	317.14	110.36	297.32	19.9	8.1	6.9
17	1948	5	3	18	42.5	237.5	459.57	231.44	397.04	20.6	10.4	9.1
17	1948	5	4	0	42.5	237.5	504.01	109.72	491.92	21.9	12.5	3.4
17	1948	5	4	6	40	237.5	287.79	-55.45	282.4	19.5	5.7	-2.6
18	1948	5	6	6	47.5	237.5	323.17	280.07	161.24	25.8	2.6	9.5
18	1948	5	6	12	45	237.5	313.97	179.21	257.8	24.9	6.5	4.4
18	1948	5	6	18	42.5	237.5	250.78	134.19	211.86	18.8	4.1	2.4
18	1948	5	7	0	40	237.5	368.71	70.26	361.95	23.3	8.9	-1.3
19	1948	5	13	0	40	237.5	291.1	92.52	276	15.3	9.4	3.2
19	1948	5	13	6	40	237.5	255.49	127.93	221.15	15.5	5.9	4.1
19	1948	5	13	12	45	237.5	310.06	233.25	204.28	16.8	8.5	9.1
20	1948	5	20	0	55	230	366.96	229.41	286.41	21.1	5.2	7.7
20	1948	5	20	6	55	230	294.02	211.64	204.1	22.8	3.2	8.1
20	1948	5	20	12	55	230	345.4	298.82	173.23	26	1.8	9.1
20	1948	5	20	18	55	230	320.31	240.27	211.82	24.7	3.8	4.4
20	1948	5	21	0	55	230	396.26	299.65	259.29	25.2	4.3	7.2
20	1948	5	21	6	55	230	352.58	297.23	189.65	25.7	4.3	7.6
20	1948	5	21	12	55	230	276.51	220.57	166.77	24.5	4	4.4
20	1948	5	22	0	55	230	279.54	262.97	94.82	26.5	1.5	5.7
20	1948	5	22	6	55	230	258.97	258.96	1.85	23.7	0.1	8.4
20	1948	5	22	12	55	230	331.09	317.68	-93.26	24.4	-2.5	9.7
20	1948	5	22	18	55	230	312.04	287.63	-121	23.8	-4.6	7.5
21	1948	5	30	0	37.5	237.5	304.51	132.49	274.18	28.2	7.3	2.9
21	1948	5	30	6	35	240	285.98	178.33	223.57	24.2	6	3.5
21	1948	5	30	12	35	240	257.3	177.09	186.67	25.2	5.1	3.4
21	1948	5	30	18	35	240	255.5	216.77	135.24	23.6	4.1	4.4
22	1948	6	5	18	55	230	270.58	153.5	222.82	24.7	1.3	6.4
22	1948	6	6	0	52.5	232.5	451.68	137.46	430.25	31	9.3	4.2
22	1948	6	6	6	55	230	352.5	189.96	296.93	26.9	6.6	6.5
22	1948	6	6	12	55	230	493.03	320.28	374.83	27.9	9.3	8.4
22	1948	6	6	18	55	230	455.04	321.26	322.26	23.1	9	9.6
22	1948	6	7	0	52.5	232.5	472.16	276.03	383.06	31.2	7.1	5.6
22	1948	6	7	6	52.5	232.5	304.75	156.06	261.76	29.1	4.8	2.4
22	1948	6	7	12	52.5	232.5	269.68	128.61	237.04	26.9	5	1.7
22	1948	6	7	18	52.5	232.5	258.98	149.4	211.55	25.7	2.7	2
22	1948	6	8	0	52.5	232.5	398.79	133.29	375.85	29.6	6.4	0.8
23	1948	6	20	0	40	237.5	267.24	-147.38	222.92	22.4	4.4	-4
23	1948	6	20	6	40	237.5	295.8	-180.94	234.01	27.3	1.5	-2.9
23	1948	6	20	12	37.5	237.5	380.26	-298.6	235.44	31.1	4.6	-8.9
23	1948	6	20	18	37.5	237.5	495.45	-367.17	332.64	37.6	4.4	-7.9
23	1948	6	21	0	37.5	237.5	573.14	-410.23	400.26	33.9	8.2	-8.2
23	1948	6	21	6	35	240	428.07	-322.3	281.72	30.3	5.3	-7.3
