3831	2011	9	7	6	55	230	626.85	498.35	380.25	31.2	6.5	10.6
3904	2012	10	15	6	45	237.5	434.33	197.23	386.96	31.2	9.6	6.1
3952	2013	8	15	18	47.5	237.5	287.83	230.85	171.91	31.2	1.3	2
3971	2013	11	4	12	22.5	255	360.98	197.2	302.35	31.2	4.3	2.8
3975	2013	11	16	0	25	252.5	281.29	180.69	215.58	31.2	4.5	3.6
4021	2014	8	12	0	57.5	225	428.58	426.51	-42.03	31.2	-2.8	10
4022	2014	8	14	12	57.5	225	431.25	384.49	195.31	31.2	2	9.5
4022	2014	8	14	18	57.5	225	375.2	332.06	174.67	31.2	1.8	7.6
4158	2016	7	24	6	52.5	232.5	446.98	199.88	399.8	31.2	7.8	5.8
4170	2016	10	8	18	47.5	237.5	540.34	300.9	448.8	31.2	10	7.4
4182	2016	12	10	12	37.5	237.5	510.57	79.49	504.34	31.2	12	3.2
3379	2004	8	29	6	50	235	426.49	20.49	426	31.3	7.8	1.5
3440	2005	5	15	18	40	237.5	503.26	267.39	426.35	31.3	6.5	2.4
3477	2005	12	12	0	27.5	247.5	291.06	47.03	287.24	31.3	4.6	1
3496	2006	4	4	0	32.5	242.5	410.88	285.75	295.24	31.3	6.6	5.5
3580	2007	8	6	12	57.5	225	356.86	-111.71	338.92	31.3	7.1	-3.1
3707	2009	8	16	0	57.5	225	404.64	15.97	404.32	31.3	11.3	2.6
3707	2009	8	16	18	57.5	225	564.26	390.07	407.71	31.3	11	12.9
3730	2009	12	1	6	22.5	255	715.6	500.29	511.65	31.3	5	5.6
3768	2010	8	10	18	57.5	225	344.88	-33.04	343.3	31.3	6.5	-0.6
3792	2011	1	16	6	45	237.5	665.24	-19.72	664.95	31.3	15.7	6
3971	2013	11	4	6	22.5	255	584.64	522.55	262.18	31.3	4	10.2
4182	2016	12	11	0	37.5	237.5	507.39	-25.27	506.76	31.3	10.3	-0.9
4233	2017	11	7	12	32.5	242.5	278.17	92.39	262.38	31.3	5.6	1
4245	2018	1	8	18	32.5	242.5	383.2	357.91	136.89	31.3	2.3	9.5
3294	2003	2	13	18	27.5	247.5	426.04	358.59	230.06	31.4	7.1	11.5
3315	2003	8	18	0	52.5	232.5	519.43	453.3	253.63	31.4	1.7	11.4
3383	2004	9	11	12	45	237.5	522.79	281.33	440.63	31.4	8.8	4.1
3443	2005	7	5	18	50	235	522.44	463.52	241.03	31.4	4.5	12
3456	2005	9	20	6	32.5	242.5	359.55	346.79	-94.9	31.4	-4.5	8
3469	2005	11	7	6	37.5	237.5	273.38	118.81	246.22	31.4	5.7	1
3514	2006	8	25	0	57.5	225	258.11	152.34	208.36	31.4	2.5	7.9
3549	2007	1	19	0	25	252.5	356.46	273.45	228.67	31.4	2	2.4
3577	2007	7	18	12	45	237.5	303.14	276.12	-125.12	31.4	-3.5	0.3
3622	2008	1	29	0	25	252.5	525.89	-4.95	525.87	31.4	8	-4.5
3707	2009	8	17	0	57.5	225	583.6	447.66	374.41	31.4	5.8	14.8
3714	2009	9	22	18	55	230	575.33	421.47	391.63	31.4	6.2	9.3
3788	2010	12	9	6	37.5	237.5	439.21	60.23	435.06	31.4	7.3	0.9
3788	2010	12	21	6	32.5	242.5	642.11	439.21	468.4	31.4	10.1	10.4
3831	2011	9	7	12	55	230	517.65	415.18	309.17	31.4	4	7
4069	2015	3	3	18	25	252.5	530.57	352.16	396.84	31.4	4.8	3.5
4122	2015	12	12	0	22.5	255	381.58	191.76	329.89	31.4	5.4	2.5
4126	2015	12	22	12	37.5	237.5	828.48	-385.23	733.47	31.4	19.5	-10.5
4171	2016	10	16	0	37.5	237.5	600.87	233.06	553.83	31.4	12.7	4.4
4182	2016	12	11	6	35	240	498.38	-121.05	483.46	31.4	10.4	-5.4
3343	2003	12	6	18	37.5	237.5	445.89	186.43	405.04	31.5	8.8	4.6
3713	2009	9	19	0	50	235	743.02	705.27	233.82	31.5	2.6	15.8
3759	2010	6	4	0	40	237.5	657.12	283.3	592.91	31.5	9.4	5.9
3861	2012	1	21	6	37.5	237.5	675.98	342.78	582.62	31.5	16.7	8.2
4033	2014	9	28	12	55	230	668.81	603.08	289.13	31.5	5.2	16.9
4062	2015	1	27	0	27.5	247.5	358.5	348.37	84.59	31.5	2.1	11.7
4069	2015	3	2	6	27.5	247.5	445.54	392.79	210.27	31.5	3.8	10
4094	2015	8	18	6	57.5	225	632.69	177.54	607.27	31.5	15.4	7.6
4097	2015	8	29	12	45	237.5	929.38	890.96	264.44	31.5	6.4	18.1
4102	2015	9	20	6	50	235	515.12	170.48	486.1	31.5	8.2	3
